id,imported_at,canal,activite,nb_participants,nb_participants_recurrents,age_moins_12_ans,age_de_12_a_18_ans,age_de_18_a_35_ans,age_de_35_a_60_ans,age_plus_60_ans,statut_etudiant,statut_sans_emploi,statut_en_emploi,statut_retraite,statut_heterogene,themes,sous_themes_sante,duree,accompagnement_individuel,accompagnement_atelier,accompagnement_redirection,code_postal,nom_commune,date_accompagnement,code_commune,created_at,structure_id,structure_id_pg,structure_type,structure_statut,structure_nom,structure_siret,structure_code_postal,structure_nom_commune,structure_code_commune,structure_code_departement,structure_code_region,v1_conseiller_numerique_id,annotation,sous_themes_accompagner,sous_themes_equipement_informatique,sous_themes_traitement_texte,organismes,updated_at,duree_minutes
6237fe06c79e610790dadca8,2024-11-19 13:40:27.325,rattachement,collectif,2,2,0,0,0,0,2,0,0,1,1,0,{equipement informatique},{},120,0,2,0,97460,ST PAUL,2022-03-10 04:19:16.000,97415,2022-03-21 04:24:38.470,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c728f7838083d3398cc2cb,null,{},{},{},null,null,120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6237ff3ac79e610790dadca9,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,1,0,0,0,1,0,0,0,"{equipement informatique,internet}",{},30-60,0,1,0,97460,ST PAUL,2022-03-11 04:19:16.000,97415,2022-03-21 04:29:46.327,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c728f7838083d3398cc2cb,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6237ff5dc79e610790dadcaa,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,0,1,0,0,0,1,0,"{internet,demarche en ligne}",{},0-30,0,0,0,97460,ST PAUL,2022-03-11 04:19:16.000,97415,2022-03-21 04:30:21.126,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c728f7838083d3398cc2cb,null,{},{},{},null,null,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6237ff86c79e610790dadcab,2024-11-19 13:40:27.325,rattachement,individuel,1,1,0,0,0,1,0,0,0,1,0,0,"{internet,contenus numeriques}",{},0-30,0,0,0,97460,ST PAUL,2022-03-11 04:19:16.000,97415,2022-03-21 04:31:02.448,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c728f7838083d3398cc2cb,null,{},{},{},null,null,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6237ffd0c79e610790dadcac,2024-11-19 13:40:27.325,domicile,collectif,2,0,0,0,0,2,0,0,2,0,0,0,{demarche en ligne},{},30-60,0,0,0,97460,ST PAUL,2022-03-14 04:19:16.000,97415,2022-03-21 04:32:16.031,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,60c728f7838083d3398cc2cb,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380050c79e610790dadcad,2024-11-19 13:40:27.325,rattachement,ponctuel,1,1,0,0,0,0,1,0,0,0,1,0,{demarche en ligne},{},0-30,0,0,0,97422,ST PAUL,2022-03-18 04:20:27.000,97415,2022-03-21 04:34:24.376,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,6075e3ff250d66297e0624ff,null,{},{},{},null,null,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380072c79e610790dadcae,2024-11-19 13:40:27.325,rattachement,ponctuel,1,1,0,0,0,0,1,0,0,0,1,0,{demarche en ligne},{},0-30,0,0,0,97422,ST PAUL,2022-03-18 04:20:27.000,97415,2022-03-21 04:34:58.753,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,6075e3ff250d66297e0624ff,null,{},{},{},null,null,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623800f0c79e610790dadcaf,2024-11-19 13:40:27.325,rattachement,ponctuel,1,1,0,0,0,1,0,0,0,0,0,1,{demarche en ligne},{},0-30,1,0,0,97422,ST PAUL,2022-03-18 04:20:27.000,97415,2022-03-21 04:37:04.652,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,6075e3ff250d66297e0624ff,null,{},{},{},null,null,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62380179c79e610790dadcb0,2024-11-19 13:40:27.325,rattachement,ponctuel,1,1,0,0,0,1,0,0,0,0,0,1,{demarche en ligne},{},0-30,0,0,0,97422,ST PAUL,2022-03-18 04:20:27.000,97415,2022-03-21 04:39:21.323,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,6075e3ff250d66297e0624ff,null,{},{},{},null,null,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
623801bbc79e610790dadcb1,2024-11-19 13:40:27.325,rattachement,ponctuel,1,1,0,0,0,1,0,0,0,0,0,1,{sante},{},30-60,0,0,0,97422,ST PAUL,2022-03-18 04:20:27.000,97415,2022-03-21 04:40:27.331,60461fde871498b5cec20822,1737,COMMUNE,VALIDATION_COSELEC,Commune de Saint-Paul,21974015600019,97460,Saint-Paul,97415,974,04,6075e3ff250d66297e0624ff,null,{},{},{},null,null,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
